mean: -9078260.254 std: (+/-14742832.035) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -7771448.031 std: (+/-10587515.947) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -7677013.738 std: (+/-10675528.381) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -7917020.634 std: (+/-14198750.791) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -7904159.616 std: (+/-13981653.305) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -7911204.833 std: (+/-13761309.267) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8029405.190 std: (+/-14282993.857) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -7758759.575 std: (+/-13470589.885) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -7892602.869 std: (+/-13926714.086) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -7926627.862 std: (+/-13857462.426) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -7928245.072 std: (+/-13913705.784) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8018386.398 std: (+/-14054124.930) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -7917010.353 std: (+/-13660468.314) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6605800.324 std: (+/-10791513.921) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6689966.823 std: (+/-10818606.059) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6623789.038 std: (+/-10696524.084) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6581682.558 std: (+/-10582058.986) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6572257.485 std: (+/-10573316.141) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6605909.176 std: (+/-10563479.315) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6615435.809 std: (+/-10550686.350) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6661029.170 std: (+/-10641285.523) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6614081.131 std: (+/-10546980.637) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6581188.139 std: (+/-10403923.164) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6688818.129 std: (+/-10834566.173) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6615991.847 std: (+/-10603089.995) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6629506.726 std: (+/-10683812.992) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6547148.175 std: (+/-10583964.916) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6583301.614 std: (+/-10724829.402) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6667723.760 std: (+/-10794118.512) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6626433.339 std: (+/-10525996.450) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6645572.538 std: (+/-10682357.207) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6671112.624 std: (+/-10663692.343) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6689282.959 std: (+/-10747850.388) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6562272.869 std: (+/-10714075.703) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6691919.435 std: (+/-10663633.185) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6672065.831 std: (+/-10644742.328) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6745299.932 std: (+/-10714521.748) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6684100.726 std: (+/-10457303.859) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6678977.934 std: (+/-10488420.847) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6664687.891 std: (+/-10661091.138) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6710725.315 std: (+/-10598927.882) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6743701.632 std: (+/-10716407.551) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -6690563.815 std: (+/-10582538.796) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5604281.429 std: (+/-9153698.408) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -6197152.932 std: (+/-9491402.585) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -6475599.990 std: (+/-8752009.309) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5146008.846 std: (+/-9191582.164) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -6532137.359 std: (+/-9916310.106) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5759579.167 std: (+/-8944755.488) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -6275521.575 std: (+/-7955262.160) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5594744.957 std: (+/-8807530.409) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5923178.895 std: (+/-9403021.271) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5733229.575 std: (+/-9364978.148) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5669409.512 std: (+/-9149601.782) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5666663.477 std: (+/-9142683.596) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5944953.087 std: (+/-9464890.399) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5781701.097 std: (+/-9268184.591) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -6146301.388 std: (+/-9210691.448) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5652079.042 std: (+/-8880230.951) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -6003954.507 std: (+/-9783000.574) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5576009.902 std: (+/-8965561.914) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -6116985.342 std: (+/-9320190.863) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -6046439.047 std: (+/-9653272.279) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5086968.204 std: (+/-9309333.356) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5000366.366 std: (+/-9343342.990) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -4821574.780 std: (+/-8563365.038) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5016576.152 std: (+/-9005088.130) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5721099.850 std: (+/-8801752.219) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5078350.300 std: (+/-9274997.045) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5249347.700 std: (+/-9313980.345) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -4988057.088 std: (+/-8892658.298) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -4815945.347 std: (+/-9431110.092) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -5237742.441 std: (+/-8256354.587) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -6315673.607 std: (+/-9055024.838) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6371774.156 std: (+/-9994082.174) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5800248.107 std: (+/-9176372.793) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6030290.038 std: (+/-9361265.209) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5806791.702 std: (+/-9039315.593) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6176746.996 std: (+/-9198679.670) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5869310.740 std: (+/-9177007.700) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5557495.787 std: (+/-9148946.653) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5912157.838 std: (+/-9095326.023) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5770178.294 std: (+/-9064034.673) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5754565.565 std: (+/-8906741.243) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6214695.780 std: (+/-9216144.302) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5965490.654 std: (+/-9102446.789) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6300217.658 std: (+/-10171290.736) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6351977.273 std: (+/-9891513.521) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5476034.433 std: (+/-9845252.920) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6144422.236 std: (+/-9255834.718) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6027129.876 std: (+/-8961728.622) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6133318.944 std: (+/-9232811.723) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6525058.175 std: (+/-9501690.059) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -4972084.483 std: (+/-8770558.772) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5927226.969 std: (+/-10063448.620) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5646091.368 std: (+/-9229633.994) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5242461.933 std: (+/-9810835.355) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -6125354.716 std: (+/-9690605.753) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5396023.651 std: (+/-9619115.640) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5009491.086 std: (+/-9703892.379) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5469497.851 std: (+/-9461488.254) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5338660.288 std: (+/-9723830.808) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5497218.721 std: (+/-9419556.835) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -5663870.325 std: (+/-9752577.488) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5289055.693 std: (+/-9036792.778) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5394838.283 std: (+/-8741937.420) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5363401.683 std: (+/-8969054.604) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5399731.340 std: (+/-8439840.807) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5713701.700 std: (+/-8789929.139) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5351870.890 std: (+/-9311551.891) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5603500.764 std: (+/-8948155.044) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5513659.222 std: (+/-9028781.170) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5508134.631 std: (+/-8782835.244) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5474426.477 std: (+/-8897245.861) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5381392.204 std: (+/-8686072.648) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5552210.268 std: (+/-8736369.407) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5534316.100 std: (+/-8481966.423) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5481601.726 std: (+/-8437197.158) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5542341.275 std: (+/-9162332.282) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5337988.070 std: (+/-8929815.983) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5441134.147 std: (+/-9299130.464) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5639967.851 std: (+/-8788708.910) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5345893.473 std: (+/-8741981.001) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5056164.579 std: (+/-9262519.883) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5384307.837 std: (+/-9210638.478) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5646959.085 std: (+/-9057295.341) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5297383.707 std: (+/-8930669.640) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5656652.164 std: (+/-8400438.967) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5333951.740 std: (+/-8796277.039) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5598309.943 std: (+/-8654408.916) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5157535.809 std: (+/-8826295.646) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5497303.981 std: (+/-9237664.319) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -5273657.112 std: (+/-8838022.521) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -8785761.620 std: (+/-14181959.415) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8876770.662 std: (+/-14099299.446) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9191590.382 std: (+/-14726897.829) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9186680.361 std: (+/-14791470.934) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9205321.587 std: (+/-14525875.191) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8942383.726 std: (+/-13822451.868) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9134686.734 std: (+/-15058180.447) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8982817.536 std: (+/-14401832.644) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8623676.443 std: (+/-13292087.242) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9562833.913 std: (+/-16205056.661) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8787561.398 std: (+/-14255033.459) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8989041.848 std: (+/-14719647.419) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8372641.843 std: (+/-12990930.062) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8666292.634 std: (+/-13835212.141) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8794042.525 std: (+/-14569955.411) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9247452.494 std: (+/-15427041.230) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8817688.317 std: (+/-14132500.902) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8778732.315 std: (+/-14233584.428) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8723993.965 std: (+/-14236935.610) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8893352.435 std: (+/-14584516.824) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8361053.424 std: (+/-13992391.533) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8307590.995 std: (+/-14012459.583) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8449670.599 std: (+/-13964917.527) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8345498.385 std: (+/-14026895.719) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8331014.521 std: (+/-14105244.213) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8369949.121 std: (+/-13874529.421) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8279416.493 std: (+/-13970539.089) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8317169.805 std: (+/-13942791.717) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8478082.512 std: (+/-13984126.125) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8334527.111 std: (+/-14135618.459) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8312121.165 std: (+/-11838755.121) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7788289.204 std: (+/-10826875.285) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8240234.928 std: (+/-11665302.562) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8103569.316 std: (+/-11403269.109) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
