mean: -10623037500.001 std: (+/-16295562142.712) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -11484735917.595 std: (+/-18431557330.190) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9837195852.043 std: (+/-16237309395.474) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10505797375.862 std: (+/-17742545803.439) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10484068777.128 std: (+/-17227521681.526) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9798642120.451 std: (+/-17186587775.398) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10841552517.996 std: (+/-18777771761.577) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9444951069.273 std: (+/-20144964766.819) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9757329019.218 std: (+/-20362225717.182) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10241430467.361 std: (+/-20182842276.987) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10017389940.834 std: (+/-20405983924.725) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9733120994.092 std: (+/-20136432734.942) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10320671919.134 std: (+/-20270777144.218) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10250113325.384 std: (+/-20264874213.117) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10544591110.578 std: (+/-20454838002.413) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9696643757.895 std: (+/-20124904457.038) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10326149703.434 std: (+/-20308569501.131) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10161702149.701 std: (+/-23840251544.153) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10124690619.608 std: (+/-24152645589.448) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10146951988.730 std: (+/-24143359985.055) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10146731286.283 std: (+/-24114791252.037) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10149759654.244 std: (+/-24200754062.417) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10146357016.251 std: (+/-24171449688.537) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10168143367.745 std: (+/-24110027859.850) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10143877320.285 std: (+/-24137000039.926) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10141983953.622 std: (+/-24132796581.004) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10117660576.334 std: (+/-24224254077.133) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9967208181.891 std: (+/-22646567786.936) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9891190892.621 std: (+/-22951522883.645) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9788462835.559 std: (+/-22385755376.807) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9992625004.548 std: (+/-22478159329.243) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9815922855.617 std: (+/-22061926152.962) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9835873020.228 std: (+/-22197163367.134) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10041001892.962 std: (+/-22485489470.916) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10271449720.256 std: (+/-22358276228.199) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9806261693.596 std: (+/-21680303753.781) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9912551583.014 std: (+/-22182403485.520) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9604136516.078 std: (+/-23061618097.040) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9986599048.976 std: (+/-22798623284.375) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9950899921.271 std: (+/-22317824618.461) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9672064831.014 std: (+/-21868525030.855) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9944534127.805 std: (+/-22369314089.076) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10217049973.484 std: (+/-22142411993.251) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9901348609.827 std: (+/-21480428775.051) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9970244600.458 std: (+/-21883228653.010) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10067420512.014 std: (+/-22225390831.432) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10294614193.345 std: (+/-22508800375.286) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9992934904.184 std: (+/-21037757521.837) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9985290075.434 std: (+/-20750472340.142) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9826064810.551 std: (+/-20272032071.068) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9761969031.597 std: (+/-19977049892.657) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9738363958.329 std: (+/-19782993629.588) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9709786745.868 std: (+/-19730489204.359) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9708551358.320 std: (+/-19671268551.687) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9711421307.549 std: (+/-19634403771.097) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9712291909.807 std: (+/-19614577423.514) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9709879643.013 std: (+/-19611303649.379) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -8877033536.633 std: (+/-17483218619.222) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9465038939.004 std: (+/-15950224192.416) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9696387588.815 std: (+/-16415694653.666) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -10725828711.959 std: (+/-16091888220.634) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -10076534092.999 std: (+/-17425131617.881) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9908900942.186 std: (+/-18470535939.580) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9656651978.758 std: (+/-18408442543.411) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9150596571.523 std: (+/-16548325208.482) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9908871539.468 std: (+/-17466279664.629) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -10543906092.135 std: (+/-15414701847.836) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -10652013225.300 std: (+/-18367237361.828) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -10038626021.717 std: (+/-18105468262.319) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -10137891547.056 std: (+/-18295211057.952) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9769553671.513 std: (+/-16245098319.296) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9888679549.956 std: (+/-18279309198.956) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -11174178328.215 std: (+/-19149061109.728) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9934397645.747 std: (+/-17153499920.968) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -10256462875.052 std: (+/-18026361765.573) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9466950761.135 std: (+/-16470808714.581) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -8512071807.308 std: (+/-17655099764.602) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -8999020524.468 std: (+/-17267314598.872) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -8883367420.598 std: (+/-16763455098.865) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -8943832269.248 std: (+/-17017365352.990) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9075780156.606 std: (+/-17116381300.487) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9451010202.712 std: (+/-18368889783.171) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -8892014505.657 std: (+/-16460345539.181) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -8775208302.558 std: (+/-16960669033.984) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9025893429.209 std: (+/-17576679305.945) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9119007998.630 std: (+/-17118902634.724) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -8842084910.344 std: (+/-16945819156.211) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -9252183179.764 std: (+/-17358878102.912) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9014755895.089 std: (+/-16811200587.811) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9005962985.831 std: (+/-16678953740.086) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9362363574.549 std: (+/-17557204931.578) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8559318461.985 std: (+/-15240283187.327) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9579213444.715 std: (+/-16775803239.511) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8226521960.357 std: (+/-16155152441.958) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9493104945.093 std: (+/-17446792229.119) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9567110599.471 std: (+/-18142786456.399) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8942435258.633 std: (+/-15949548300.092) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10189692540.663 std: (+/-19223757025.577) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8955852143.613 std: (+/-17864509334.368) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10417778257.767 std: (+/-19422445686.835) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9286563547.500 std: (+/-18608107400.768) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9922355863.138 std: (+/-18859003560.738) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10141301231.966 std: (+/-19324091587.457) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10217711415.753 std: (+/-18942225892.985) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9206880838.938 std: (+/-18602478562.937) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10331594658.344 std: (+/-20343723123.237) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -10633095284.379 std: (+/-18307570941.104) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8622734978.907 std: (+/-17915363146.567) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8517783138.046 std: (+/-17129166414.235) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8755766968.025 std: (+/-18416987807.056) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8703024738.858 std: (+/-18390755334.321) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8925014945.330 std: (+/-19257910872.379) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8799959999.820 std: (+/-18085165782.484) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8949089554.751 std: (+/-18642292282.709) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8912167559.196 std: (+/-19152762744.885) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8821128888.816 std: (+/-18423223409.492) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -8710066171.519 std: (+/-18306486850.576) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -9939252168.946 std: (+/-21341336798.287) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9672126903.407 std: (+/-21757743253.614) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9543215592.241 std: (+/-21439048536.784) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9767851922.480 std: (+/-20736206778.627) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9559711878.000 std: (+/-21221821994.159) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9987575206.825 std: (+/-20968916892.587) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10371855264.633 std: (+/-21052229879.004) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9646468623.329 std: (+/-20606451670.415) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10614740668.134 std: (+/-20634110774.078) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9732102192.569 std: (+/-21047623697.979) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9742780248.999 std: (+/-21663983559.416) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9852457325.350 std: (+/-21803252915.290) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9954734870.620 std: (+/-20566750805.511) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10561989561.555 std: (+/-21621955757.080) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9729530295.446 std: (+/-20739434155.430) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10190836613.406 std: (+/-21511247689.723) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9780323868.832 std: (+/-20418605941.591) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9245049422.226 std: (+/-20513817536.098) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9425122967.294 std: (+/-20726982055.040) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10037284502.606 std: (+/-21558542179.209) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9673616765.920 std: (+/-19008631151.472) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9898211346.568 std: (+/-19264354931.431) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9755970287.208 std: (+/-19661577318.865) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9715160051.671 std: (+/-18974515387.022) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9693032009.947 std: (+/-19378388681.405) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9565435243.506 std: (+/-18480074448.366) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9571849003.400 std: (+/-18580297155.923) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9503567350.552 std: (+/-18077736081.441) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9480423976.606 std: (+/-18334999938.835) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -9573733419.315 std: (+/-18655749059.342) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -10303761703.062 std: (+/-16742437740.098) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9494132020.517 std: (+/-14631268174.310) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10370787225.650 std: (+/-15930790091.686) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10378577831.099 std: (+/-15387450569.394) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -11231712616.400 std: (+/-16164466254.089) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10714209598.788 std: (+/-16070856530.047) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10803638351.001 std: (+/-15127441083.942) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10558946237.592 std: (+/-15980905670.219) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10506643729.268 std: (+/-16690923140.530) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10541669537.612 std: (+/-16662705616.631) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10716020573.002 std: (+/-19189932568.013) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10184765650.532 std: (+/-18861670206.329) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10221265789.060 std: (+/-18799225584.491) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10559362762.554 std: (+/-19178431846.140) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10786741092.563 std: (+/-19261278990.006) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10135455532.855 std: (+/-19043302846.162) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
